longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,county
-118.12,34.04,34.666666666666664,1401.6666666666667,279.6666666666667,853.6666666666666,275.0,4.8649000000000004,245700.0,<1H OCEAN,Los Angeles
-118.13,34.04,39.333333333333336,1862.3333333333333,375.6666666666667,1130.3333333333333,366.6666666666667,3.6854,219733.33333333334,<1H OCEAN,Los Angeles
-118.14,34.03,42.333333333333336,1673.0,347.3333333333333,1178.6666666666667,345.0,3.553733333333333,197700.0,<1H OCEAN,Los Angeles
-118.15000000000002,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,203300.0,<1H OCEAN,Los Angeles
-118.14,34.04,40.0,1681.3333333333333,355.6666666666667,948.3333333333334,340.3333333333333,3.2156333333333333,217100.0,<1H OCEAN,Los Angeles
-118.11,34.03,36.0,1493.0,316.0,989.0,293.0,3.5272,213700.0,<1H OCEAN,Los Angeles
-117.93,33.95,31.0,3600.0,468.0,1382.0,435.0,7.4597,500001.0,<1H OCEAN,Los Angeles
-117.95,33.95,29.0,4943.0,674.0,1913.0,641.0,6.8189,379300.0,<1H OCEAN,Los Angeles
-117.95,33.97,33.0,1113.0,145.0,424.0,137.0,8.3474,500001.0,<1H OCEAN,Los Angeles
-117.97,33.96,30.0,4873.0,667.0,1995.0,638.0,7.2472,441900.0,<1H OCEAN,Los Angeles
-117.98,33.95,35.0,4055.0,652.0,1758.0,639.0,6.1898,282400.0,<1H OCEAN,Los Angeles
-117.98,33.94,34.0,3429.5,604.0,1630.0,573.0,4.6918,242500.0,<1H OCEAN,Los Angeles
-117.99,33.95,30.0,2217.0,284.0,851.0,291.0,10.4835,498600.0,<1H OCEAN,Los Angeles
-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,401000.0,<1H OCEAN,Los Angeles
-118.01,33.95,36.0,1499.6666666666667,274.0,739.0,262.3333333333333,4.7367333333333335,219600.0,<1H OCEAN,Los Angeles
-118.0,33.96,37.0,2414.0,323.0,878.0,305.0,9.1541,453800.0,<1H OCEAN,Los Angeles
-117.99,33.97,18.0,4078.0,484.0,1490.0,482.0,10.8034,500001.0,<1H OCEAN,Los Angeles
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,375000.0,<1H OCEAN,Los Angeles
-118.03,34.01,10.0,6531.0,1036.0,2975.0,1018.0,6.2319,403700.0,<1H OCEAN,Los Angeles
-118.06,34.02,25.0,3548.0,639.0,2653.0,664.0,5.2557,188800.0,<1H OCEAN,Los Angeles
-118.06,34.01,34.0,1962.0,396.0,1488.0,332.0,3.9091,155100.0,<1H OCEAN,Los Angeles
-118.07,34.01,37.0,1818.0,363.5,1282.5,347.0,3.5180499999999997,173900.0,<1H OCEAN,Los Angeles
-118.08,34.01,33.75,1556.5,376.25,1404.0,366.75,3.0134999999999996,158075.0,<1H OCEAN,Los Angeles
-118.07,34.0,39.5,2184.0,493.5,1794.0,473.0,3.3679,155550.0,<1H OCEAN,Los Angeles
-118.08,34.0,33.5,1176.5,350.0,1185.0,346.5,1.9462,158600.0,<1H OCEAN,Los Angeles
-118.08,34.02,14.0,3789.0,810.0,2551.0,793.0,2.9321,144200.0,<1H OCEAN,Los Angeles
-118.08999999999999,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,150600.0,<1H OCEAN,Los Angeles
-118.09,34.0,35.5,1651.0,342.0,1232.0,336.5,3.5954,161550.0,<1H OCEAN,Los Angeles
-118.09,33.99,34.5,2078.0,454.5,1464.0,443.0,3.63385,175250.0,<1H OCEAN,Los Angeles
-118.09999999999998,33.99,36.0,1529.0,290.0,1271.0,287.0,3.6875,175200.0,<1H OCEAN,Los Angeles
-118.08,33.98,37.5,1267.0,251.5,952.0,249.0,3.8355,161800.0,<1H OCEAN,Los Angeles
-118.08999999999999,33.98,37.0,1270.0,272.0,1092.0,274.0,3.5,160700.0,<1H OCEAN,Los Angeles
-118.08,33.99,37.0,1708.6666666666667,409.3333333333333,1507.3333333333333,402.6666666666667,2.9782666666666664,165533.33333333334,<1H OCEAN,Los Angeles
-118.07,33.99,38.333333333333336,1127.0,235.0,981.0,234.66666666666666,3.6224000000000003,160500.0,<1H OCEAN,Los Angeles
-118.05999999999999,33.98,40.0,1723.0,370.0,1221.0,370.0,3.3562,169200.0,<1H OCEAN,Los Angeles
-118.06,34.0,34.0,5002.0,917.0,2597.0,893.0,3.9243,219800.0,<1H OCEAN,Los Angeles
-118.05,33.99,40.0,2049.5,401.0,985.5,397.5,4.462899999999999,222900.0,<1H OCEAN,Los Angeles
-118.04,33.99,41.5,3030.5,659.5,1437.5,603.0,3.4417,197850.0,<1H OCEAN,Los Angeles
-118.06,33.99,44.0,1281.0,240.25,654.5,232.25,4.0168,178675.0,<1H OCEAN,Los Angeles
-118.04,33.98,36.5,2263.5,640.0,1449.75,591.75,2.4779999999999998,168550.0,<1H OCEAN,Los Angeles
-118.05,33.98,38.666666666666664,1747.3333333333333,410.3333333333333,1233.6666666666667,394.3333333333333,2.961233333333334,155200.0,<1H OCEAN,Los Angeles
-118.04,34.0,30.0,5308.0,854.0,2114.0,838.0,5.1985,279200.0,<1H OCEAN,Los Angeles
-118.03,33.99,52.0,2792.0,461.0,1177.0,439.0,3.4312,243800.0,<1H OCEAN,Los Angeles
-118.03,33.98,46.0,1974.0,465.0,880.0,441.0,2.7578,236800.0,<1H OCEAN,Los Angeles
-118.02,33.98,23.0,1995.0,306.0,707.0,293.0,8.6677,332700.0,<1H OCEAN,Los Angeles
-118.02999999999999,33.97,32.0,2468.0,552.0,1190.0,479.0,3.8275,238500.0,<1H OCEAN,Los Angeles
-118.02,33.97,34.0,1903.0,293.0,887.0,306.0,6.148,313800.0,<1H OCEAN,Los Angeles
-118.01,33.97,36.0,1451.0,224.0,608.0,246.0,6.0648,290800.0,<1H OCEAN,Los Angeles
-118.0,33.97,30.0,6540.0,991.0,3124.0,953.0,6.0663,372600.0,<1H OCEAN,Los Angeles
-118.01,33.96,36.0,1805.0,288.0,882.0,308.0,5.3054,273500.0,<1H OCEAN,Los Angeles
-118.02,33.96,36.0,2036.5,379.5,950.5,357.5,4.583600000000001,232200.0,<1H OCEAN,Los Angeles
-118.04,33.97,29.333333333333332,2360.0,681.6666666666666,1854.3333333333333,634.3333333333334,2.7419666666666664,166066.66666666666,<1H OCEAN,Los Angeles
-118.02000000000001,33.95,38.0,2139.0,426.0,1138.0,412.0,4.2917,168900.0,<1H OCEAN,Los Angeles
-118.03,33.96,37.0,1462.5,310.5,818.0,305.0,3.5853,168000.0,<1H OCEAN,Los Angeles
-118.03,33.95,35.5,1827.0,374.5,984.0,350.5,3.899,175500.0,<1H OCEAN,Los Angeles
-118.04,33.95,35.666666666666664,2214.3333333333335,413.3333333333333,1284.3333333333333,400.0,4.550866666666667,174800.0,<1H OCEAN,Los Angeles
-118.04,33.96,39.5,1689.0,366.5,1216.0,350.0,3.2732,151400.0,<1H OCEAN,Los Angeles
-118.05,33.96,37.0,2622.0,652.0,2778.0,644.0,2.9714,160300.0,<1H OCEAN,Los Angeles
-118.05,33.97,36.0,2854.0,688.0,2816.0,673.0,3.6,154000.0,<1H OCEAN,Los Angeles
-118.06,33.97,38.0,1642.0,304.0,1032.5,314.5,4.14075,167500.0,<1H OCEAN,Los Angeles
-118.07,33.98,36.5,2391.0,493.5,1474.0,485.5,3.58905,168800.0,<1H OCEAN,Los Angeles
-118.07,33.97,34.666666666666664,2184.0,489.6666666666667,1691.6666666666667,458.3333333333333,3.503,160833.33333333334,<1H OCEAN,Los Angeles
-118.08,33.97,36.25,1287.25,241.5,1004.25,249.5,4.089675,163600.0,<1H OCEAN,Los Angeles
-118.07,33.96,30.0,928.0,230.0,913.0,214.0,2.6991,147100.0,<1H OCEAN,Los Angeles
-118.09,33.97,37.0,2068.5,419.0,1570.5,392.5,3.9357499999999996,165150.0,<1H OCEAN,Los Angeles
-118.1,33.97,27.5,2152.0,538.5,1735.5,515.0,2.9871499999999997,153000.0,<1H OCEAN,Los Angeles
-118.1,33.98,33.5,1642.0,396.0,1332.5,383.0,3.46755,154350.0,<1H OCEAN,Los Angeles
-118.11,33.97,33.0,2125.0,500.0,1672.0,476.0,3.6397,166600.0,<1H OCEAN,Los Angeles
-118.11,33.98,36.0,446.0,108.0,410.0,117.0,3.3942,147200.0,<1H OCEAN,Los Angeles
-118.08999999999999,33.96,36.0,3271.0,603.0,2593.0,616.0,3.3621,169700.0,<1H OCEAN,Los Angeles
-118.09,33.95,34.0,1537.0,301.0,1021.5,310.5,4.02915,168700.0,<1H OCEAN,Los Angeles
-118.1,33.96,37.5,1649.25,334.5,1149.5,326.75,3.9571000000000005,171950.0,<1H OCEAN,Los Angeles
-118.08,33.95,34.5,1852.5,367.5,1301.0,376.0,3.9623999999999997,161700.0,<1H OCEAN,Los Angeles
-118.08,33.96,34.5,1767.5,354.5,1410.5,337.5,4.189299999999999,165200.0,<1H OCEAN,Los Angeles
-118.09,33.94,34.5,2369.0,438.0,1477.5,444.0,3.9694000000000003,179400.0,<1H OCEAN,Los Angeles
-118.09,33.93,36.5,1767.5,339.5,1194.0,340.5,4.33775,179350.0,<1H OCEAN,Los Angeles
-118.08,33.94,21.0,3933.0,949.0,2219.0,820.0,2.4926,171400.0,<1H OCEAN,Los Angeles
-118.04,33.94,34.0,2568.0,471.5,1772.5,467.5,4.41505,169150.0,<1H OCEAN,Los Angeles
-118.05,33.95,33.0,1954.0,390.0,1600.0,376.0,3.6125,170800.0,<1H OCEAN,Los Angeles
-118.05,33.94,34.0,495.0,120.0,527.0,130.0,1.9453,149000.0,<1H OCEAN,Los Angeles
-118.04,33.93,35.666666666666664,1525.3333333333333,319.3333333333333,1321.0,302.0,3.9164999999999996,152600.0,<1H OCEAN,Los Angeles
-118.05,33.93,33.0,1500.5,341.5,1562.0,316.5,3.4142,145750.0,<1H OCEAN,Los Angeles
-118.05,33.92,33.0,1999.0,470.0,2170.0,466.0,3.2371,154700.0,<1H OCEAN,Los Angeles
-118.03,33.93,28.5,2926.0,608.0,2037.0,597.5,4.5743,172100.0,<1H OCEAN,Los Angeles
-118.02,33.92,34.333333333333336,1907.3333333333333,364.3333333333333,1145.6666666666667,359.6666666666667,4.1809666666666665,189600.0,<1H OCEAN,Los Angeles
-118.03,33.92,32.5,1761.0,368.5,1275.0,354.5,3.33655,162650.0,<1H OCEAN,Los Angeles
-118.04,33.92,34.5,2232.0,469.5,1862.0,472.0,3.4562999999999997,154850.0,<1H OCEAN,Los Angeles
-118.02,33.93,34.0,3555.5,693.0,2101.0,669.5,3.867,189250.0,<1H OCEAN,Los Angeles
-118.03000000000002,33.94,37.0,1699.0,302.0,889.0,271.0,4.3542,179800.0,<1H OCEAN,Los Angeles
-118.02,33.94,28.0,3598.5,742.5,2285.5,702.5,4.3948,192000.0,<1H OCEAN,Los Angeles
-117.98,33.93,27.0,3142.0,509.0,1520.0,503.0,6.2924,232500.0,<1H OCEAN,Los Angeles
-117.99,33.93,32.0,2431.3333333333335,460.6666666666667,1249.6666666666667,465.6666666666667,4.291033333333333,198100.0,<1H OCEAN,Los Angeles
-117.99,33.94,32.0,1957.0,433.0,986.0,412.5,4.0085,213150.0,<1H OCEAN,Los Angeles
-118.0,33.94,36.0,2139.0,391.3333333333333,1048.0,383.6666666666667,4.2927,197500.0,<1H OCEAN,Los Angeles
-118.01,33.94,35.5,1622.0,282.0,888.0,287.0,4.594950000000001,181750.0,<1H OCEAN,Los Angeles
-118.01,33.93,32.5,2909.5,605.0,1589.5,590.5,3.8434,182150.0,<1H OCEAN,Los Angeles
-118.0,33.93,31.333333333333332,2208.0,453.3333333333333,1250.0,431.6666666666667,4.628566666666667,191433.33333333334,<1H OCEAN,Los Angeles
-118.01,33.92,34.5,2822.5,491.5,1549.0,468.0,5.2517499999999995,196350.0,<1H OCEAN,Los Angeles
-118.0,33.92,26.0,2830.0,399.0,1204.0,404.0,6.1273,289600.0,<1H OCEAN,Los Angeles
-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,285200.0,<1H OCEAN,Los Angeles
-117.98,33.92,27.0,3700.0,,1793.0,552.0,5.3668,219800.0,<1H OCEAN,Los Angeles
-117.99,33.92,27.0,5805.0,1152.0,3106.0,1144.0,4.061,222700.0,<1H OCEAN,Los Angeles
-117.98,33.91,16.0,10621.0,1782.0,3836.0,1480.0,5.0923,257200.0,<1H OCEAN,Los Angeles
-117.99,33.9,31.5,1919.0,377.5,1128.0,357.5,4.6156500000000005,201250.0,<1H OCEAN,Los Angeles
-118.0,33.89,34.666666666666664,1336.0,224.66666666666666,735.0,219.33333333333334,4.7207333333333334,200933.33333333334,<1H OCEAN,Los Angeles
-118.0,33.9,35.0,1850.0,320.5,1049.5,331.5,4.44875,208050.0,<1H OCEAN,Los Angeles
-118.01,33.9,31.0,2175.0,465.5,1170.0,441.5,4.8672,206350.0,<1H OCEAN,Los Angeles
-118.01,33.89,34.333333333333336,1762.6666666666667,294.6666666666667,941.6666666666666,300.6666666666667,4.4882,206366.66666666666,<1H OCEAN,Los Angeles
-118.02,33.9,34.666666666666664,2243.6666666666665,430.0,1264.3333333333333,426.6666666666667,4.549766666666667,206000.0,<1H OCEAN,Los Angeles
-118.02,33.89,36.0,1375.0,,670.0,221.0,5.0839,198200.0,<1H OCEAN,Los Angeles
-118.01,33.91,32.0,2722.0,571.0,2541.0,462.0,4.2305,221400.0,<1H OCEAN,Los Angeles
-118.02,33.91,34.666666666666664,2012.3333333333333,351.0,1083.0,351.6666666666667,5.1084000000000005,213700.0,<1H OCEAN,Los Angeles
-118.03,33.9,35.5,1288.5,236.0,785.0,220.0,4.5245999999999995,186750.0,<1H OCEAN,Los Angeles
-118.03,33.91,33.5,3181.5,619.0,2133.5,598.0,3.729,162100.0,<1H OCEAN,Los Angeles
-118.04,33.9,36.0,15.0,5.0,15.0,6.0,0.4999,162500.0,<1H OCEAN,Los Angeles
-118.09,34.03,27.0,3797.0,597.0,2043.0,614.0,5.5,276800.0,<1H OCEAN,Los Angeles
-118.09,34.02,30.5,3418.5,709.0,1977.0,674.5,3.9074,229400.0,<1H OCEAN,Los Angeles
-118.1,34.02,35.0,1082.5,202.0,580.5,206.0,3.9866,234650.0,<1H OCEAN,Los Angeles
-118.11,34.02,28.5,5643.0,1110.0,3105.5,1078.5,4.550750000000001,264550.0,<1H OCEAN,Los Angeles
-118.12,34.02,31.0,2013.0,489.6666666666667,1333.3333333333333,467.0,2.4573666666666667,231966.66666666666,<1H OCEAN,Los Angeles
-118.12,34.03,20.0,2595.0,428.0,1751.0,479.0,5.6112,308000.0,<1H OCEAN,Los Angeles
-118.09999999999998,34.01,29.0,2077.0,564.0,2087.0,543.0,2.66,189200.0,<1H OCEAN,Los Angeles
-118.11,34.01,35.333333333333336,1165.0,323.3333333333333,1028.6666666666667,309.6666666666667,2.316466666666667,182833.33333333334,<1H OCEAN,Los Angeles
-118.13,34.03,36.5,3235.0,768.5,2323.0,779.5,2.92985,200200.0,<1H OCEAN,Los Angeles
-118.13,34.02,39.6,1269.0,311.2,956.4,300.2,2.44636,178560.0,<1H OCEAN,Los Angeles
-118.14,34.02,42.75,1579.5,425.75,1652.25,408.0,2.367425,164425.0,<1H OCEAN,Los Angeles
-118.15000000000002,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,150600.0,<1H OCEAN,Los Angeles
-118.15000000000002,34.03,43.0,2006.0,472.0,1687.0,463.0,1.7991,158800.0,<1H OCEAN,Los Angeles
-118.16000000000001,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,141600.0,<1H OCEAN,Los Angeles
-118.16,34.04,29.0,1312.75,340.5,1282.25,334.75,2.19925,154400.0,<1H OCEAN,Los Angeles
-118.17,34.03,39.25,1407.75,395.0,1623.0,389.5,2.41645,134675.0,<1H OCEAN,Los Angeles
-118.17,34.04,42.5,693.8333333333334,172.0,727.0,162.66666666666666,2.417033333333333,133783.33333333334,<1H OCEAN,Los Angeles
-118.17,34.06,41.0,1063.6666666666667,331.0,1710.3333333333333,251.0,2.3875999999999995,132766.66666666666,<1H OCEAN,Los Angeles
-118.17,34.05,39.666666666666664,983.6666666666666,233.66666666666666,1568.0,229.33333333333334,3.0413333333333337,123966.66666666667,<1H OCEAN,Los Angeles
-118.18000000000002,34.05,41.0,389.0,102.0,455.0,107.0,2.7031,109200.0,<1H OCEAN,Los Angeles
-118.18,34.04,40.666666666666664,1518.6666666666667,452.5,1788.0,456.6666666666667,2.4598999999999998,140400.0,<1H OCEAN,Los Angeles
-118.18000000000002,34.03,39.0,609.0,145.0,690.0,134.0,2.9167,145800.0,<1H OCEAN,Los Angeles
-118.18000000000002,34.02,36.0,1138.0,296.0,1484.0,320.0,2.2813,150700.0,<1H OCEAN,Los Angeles
-118.18,34.01,40.5,1083.5,289.5,1255.0,291.0,2.4913,138050.0,<1H OCEAN,Los Angeles
-118.17,34.02,37.8,697.4,205.0,876.2,199.0,2.10642,134780.0,<1H OCEAN,Los Angeles
-118.15999999999998,34.02,35.0,1734.0,493.0,2053.0,508.0,2.1442,149200.0,<1H OCEAN,Los Angeles
-118.16000000000001,34.01,37.0,690.0,261.0,952.0,255.0,1.6354,158900.0,<1H OCEAN,Los Angeles
-118.14,34.01,41.5,1357.0,361.0,1257.75,344.5,2.54835,157375.0,<1H OCEAN,Los Angeles
-118.13,34.01,42.666666666666664,1457.6666666666667,368.0,1227.3333333333333,358.3333333333333,2.6457,155733.33333333334,<1H OCEAN,Los Angeles
-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308,173800.0,<1H OCEAN,Los Angeles
-118.12,34.01,36.5,1686.5,408.0,1270.0,397.5,2.2062999999999997,165450.0,<1H OCEAN,Los Angeles
-118.1,34.0,32.0,2122.0,591.0,1929.0,539.0,2.7311,169300.0,<1H OCEAN,Los Angeles
-118.11,34.0,31.666666666666668,2620.6666666666665,600.0,2107.0,578.0,2.7916666666666665,188733.33333333334,<1H OCEAN,Los Angeles
-118.12,33.99,25.666666666666668,2105.6666666666665,524.0,1942.0,503.3333333333333,2.5923000000000003,168433.33333333334,<1H OCEAN,Los Angeles
-118.12,33.98,44.0,932.0,179.0,717.0,180.0,3.6875,178100.0,<1H OCEAN,Los Angeles
-118.15,33.98,27.0,2272.5,607.5,2292.0,595.0,2.29065,155600.0,<1H OCEAN,Los Angeles
-118.15,34.0,32.0,3218.0,739.0,2368.0,730.0,3.1406,175300.0,<1H OCEAN,Los Angeles
-118.16,34.0,37.0,1341.0,336.0,1233.0,306.0,3.6583,150500.0,<1H OCEAN,Los Angeles
-118.17,34.01,33.0,1442.5,391.5,1646.0,370.5,2.9012000000000002,140050.0,<1H OCEAN,Los Angeles
-118.21,33.99,39.0,47.0,16.0,51.0,23.0,3.2188,112500.0,<1H OCEAN,Los Angeles
-118.23,34.0,35.0,167.0,60.0,267.0,55.0,1.5227,350000.0,<1H OCEAN,Los Angeles
-118.23,33.99,21.0,542.0,189.5,776.5,177.5,3.356,138750.0,<1H OCEAN,Los Angeles
-118.21999999999998,33.99,24.0,1402.0,482.0,1976.0,466.0,2.6964,163200.0,<1H OCEAN,Los Angeles
-118.22,33.98,29.77777777777778,1683.2222222222222,546.5555555555555,1964.3333333333333,525.2222222222222,2.274744444444445,171266.66666666666,<1H OCEAN,Los Angeles
-118.23,33.98,30.0,1638.0,588.3333333333334,2502.6666666666665,567.6666666666666,2.196266666666667,161300.0,<1H OCEAN,Los Angeles
-118.24,33.98,39.25,800.5,226.25,1050.5,219.0,2.2882,115000.0,<1H OCEAN,Los Angeles
-118.25,33.98,40.666666666666664,1278.6666666666667,390.6666666666667,1706.8333333333333,373.0,1.9631166666666668,113066.66666666667,<1H OCEAN,Los Angeles
-118.2,33.98,35.75,1432.5,428.75,1783.25,424.0,2.060375,163425.0,<1H OCEAN,Los Angeles
-118.21,33.97,44.75,2310.75,539.5,2207.75,524.5,3.0656749999999997,168900.0,<1H OCEAN,Los Angeles
-118.21,33.98,37.0,1269.3333333333333,361.0,1450.6666666666667,352.6666666666667,2.7618666666666662,165033.33333333334,<1H OCEAN,Los Angeles
-118.2,33.99,32.8,1421.4,441.8,1987.6,444.6,2.4302,153040.0,<1H OCEAN,Los Angeles
-118.19000000000001,33.99,38.0,1212.0,272.0,1129.0,263.0,2.6673,142300.0,<1H OCEAN,Los Angeles
-118.19,33.98,35.75,1581.25,213.66666666666666,1819.25,453.0,2.214175,169100.0,<1H OCEAN,Los Angeles
-118.19,33.97,30.333333333333332,2467.0,763.6666666666666,2733.6666666666665,744.0,2.0414333333333334,168666.66666666666,<1H OCEAN,Los Angeles
-118.2,33.97,33.666666666666664,1736.6666666666667,492.0,1901.6666666666667,470.6666666666667,2.345133333333333,165033.33333333334,<1H OCEAN,Los Angeles
-118.18,33.99,36.333333333333336,1076.0,353.0,1392.3333333333333,338.6666666666667,2.0745333333333336,162466.66666666666,<1H OCEAN,Los Angeles
-118.17,33.98,35.2,983.6,293.25,1264.0,288.8,2.96632,154300.0,<1H OCEAN,Los Angeles
-118.18000000000002,33.98,24.0,1880.0,642.0,2646.0,605.0,2.1836,162000.0,<1H OCEAN,Los Angeles
-118.17,33.97,32.0,2899.0,850.0,2832.0,775.0,2.32355,163600.0,<1H OCEAN,Los Angeles
-118.18,33.97,30.0,4332.0,1214.0,4814.333333333333,1148.6666666666667,2.1784666666666666,171100.0,<1H OCEAN,Los Angeles
-118.15000000000002,33.97,32.0,1174.0,373.0,1758.0,361.0,2.4263,158100.0,<1H OCEAN,Los Angeles
-118.15999999999998,33.97,23.0,1516.0,457.0,1977.0,435.0,2.3068,157800.0,<1H OCEAN,Los Angeles
-118.14,33.97,31.75,1619.5,448.5,1993.75,433.25,2.58255,160950.0,<1H OCEAN,Los Angeles
-118.14,33.96,36.0,1667.0,340.0,976.5,317.5,3.11335,210500.0,<1H OCEAN,Los Angeles
-118.16,33.98,33.0,1196.0,313.0,1448.0,320.0,2.9375,162500.0,<1H OCEAN,Los Angeles
-118.15000000000002,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,150000.0,<1H OCEAN,Los Angeles
-118.17,33.96,26.333333333333332,2819.6666666666665,844.6666666666666,3817.0,803.0,2.3790999999999998,158300.0,<1H OCEAN,Los Angeles
-118.16,33.96,24.0,1635.0,507.0,2480.0,481.0,2.4432,187500.0,<1H OCEAN,Los Angeles
-118.18,33.96,20.0,427.0,118.0,402.0,105.0,1.4167,137500.0,<1H OCEAN,Los Angeles
-118.19,33.96,34.0,2243.0,632.5,2337.0,631.0,2.3258,146900.0,<1H OCEAN,Los Angeles
-118.2,33.96,41.8,2026.0,499.0,1924.0,471.4,2.8758,165240.0,<1H OCEAN,Los Angeles
-118.21,33.96,41.4,1675.0,445.2,1633.0,436.2,2.07332,159600.0,<1H OCEAN,Los Angeles
-118.22,33.97,46.0,1068.5,261.25,1029.0,255.5,3.1529,170900.0,<1H OCEAN,Los Angeles
-118.23,33.97,45.5,1840.0,505.0,2094.0,483.5,2.1508000000000003,140350.0,<1H OCEAN,Los Angeles
-118.23,33.96,40.25,1657.5,469.75,2035.25,459.0,2.240075,125925.0,<1H OCEAN,Los Angeles
-118.23999999999998,33.97,38.0,1657.0,467.0,2033.0,443.0,2.1429,118500.0,<1H OCEAN,Los Angeles
-118.25,33.97,37.5,1168.5,337.0,1368.6666666666667,324.1666666666667,1.7802666666666667,107250.0,<1H OCEAN,Los Angeles
-118.24,33.96,36.333333333333336,1185.3333333333333,307.8333333333333,1338.0,294.5,2.02795,102033.33333333333,<1H OCEAN,Los Angeles
-118.25,33.96,44.0,1567.25,350.5,1206.25,332.75,1.9861,100575.0,<1H OCEAN,Los Angeles
-118.22,33.96,36.25,1647.75,466.5,1868.75,462.0,2.4793250000000002,163925.0,<1H OCEAN,Los Angeles
-118.21,33.95,36.6,1753.6,515.2,1940.4,501.2,2.05458,157700.0,<1H OCEAN,Los Angeles
-118.22,33.95,39.0,2787.5,732.0,3372.5,740.0,2.98485,155650.0,<1H OCEAN,Los Angeles
-118.22,33.94,40.6,961.4,263.0,1219.2,260.4,3.02488,142140.0,<1H OCEAN,Los Angeles
-118.2,33.95,38.0,1301.5,352.0,1444.5,363.0,2.2836499999999997,158400.0,<1H OCEAN,Los Angeles
-118.2,33.94,43.8,1470.6,341.6,1360.2,330.4,3.42856,162500.0,<1H OCEAN,Los Angeles
-118.21,33.94,37.25,1409.0,389.75,1612.25,399.25,2.5624000000000002,150875.0,<1H OCEAN,Los Angeles
-118.19,33.95,42.25,1691.0,432.0,1565.5,422.5,2.8672250000000004,163525.0,<1H OCEAN,Los Angeles
-118.19,33.94,45.0,1637.0,343.0,1213.0,346.5,3.37535,164450.0,<1H OCEAN,Los Angeles
-118.16000000000001,33.94,32.0,2210.0,456.0,1270.0,484.0,4.7708,178600.0,<1H OCEAN,Los Angeles
-118.16,33.93,35.0,757.0,151.0,474.0,132.0,3.7361,179800.0,<1H OCEAN,Los Angeles
-118.18,33.94,43.5,2030.5,428.5,1654.0,405.0,3.0844,174300.0,<1H OCEAN,Los Angeles
-118.18,33.95,40.5,2364.5,594.5,2026.5,572.0,3.22175,159850.0,<1H OCEAN,Los Angeles
-118.17,33.94,17.0,1145.0,209.0,499.0,202.0,4.6389,165500.0,<1H OCEAN,Los Angeles
-118.17,33.95,23.0,1991.0,584.0,1380.0,535.0,1.9107,181900.0,<1H OCEAN,Los Angeles
-118.17,33.92,39.5,2273.0,450.5,1404.0,442.5,3.75975,169300.0,<1H OCEAN,Los Angeles
-118.16,33.92,40.0,1715.0,314.0,1016.5,314.5,4.0409500000000005,190100.0,<1H OCEAN,Los Angeles
-118.16,33.91,27.5,2394.0,583.0,2010.25,531.5,3.0412000000000003,144325.0,<1H OCEAN,Los Angeles
-118.17,33.91,39.333333333333336,1170.6666666666667,242.66666666666666,954.0,281.3333333333333,3.6139999999999994,159700.0,<1H OCEAN,Los Angeles
-118.18,33.92,30.5,1392.0,352.0,1495.0,338.0,2.86585,136650.0,<1H OCEAN,Los Angeles
-118.19,33.92,38.0,1536.6666666666667,347.3333333333333,1451.3333333333333,333.6666666666667,2.8274000000000004,131666.66666666666,<1H OCEAN,Los Angeles
-118.18,33.93,33.0,1234.0,335.5,1384.5,329.5,2.2969,135050.0,<1H OCEAN,Los Angeles
-118.19,33.93,42.0,1592.0,337.3333333333333,1355.6666666666667,332.3333333333333,3.2763666666666666,145466.66666666666,<1H OCEAN,Los Angeles
-118.2,33.93,38.2,1562.6,380.8,1505.6,357.8,2.85908,142300.0,<1H OCEAN,Los Angeles
-118.2,33.92,40.5,1039.5,211.66666666666666,957.25,226.75,3.29815,141500.0,<1H OCEAN,Los Angeles
-118.21,33.93,35.8,1576.0,451.2,1932.2,444.0,2.4446000000000003,126560.0,<1H OCEAN,Los Angeles
-118.22,33.93,34.5,1182.0,326.5,1594.5,329.5,2.6065500000000004,127500.0,<1H OCEAN,Los Angeles
-118.21,33.92,35.4,1729.4,472.8,2067.4,444.6,2.8043199999999997,129700.0,<1H OCEAN,Los Angeles
-118.21999999999998,33.92,43.0,1195.0,256.0,1251.0,262.0,3.4539,125000.0,<1H OCEAN,Los Angeles
-118.23,33.92,29.333333333333332,1996.0,492.0,1772.3333333333333,453.3333333333333,1.3483999999999998,103266.66666666667,<1H OCEAN,Los Angeles
-118.24,33.92,42.0,1059.6666666666667,226.33333333333334,776.0,197.66666666666666,2.6547666666666667,99966.66666666667,<1H OCEAN,Los Angeles
-118.25,33.92,42.5,1136.5,229.0,711.0,224.0,2.6824500000000002,102350.0,<1H OCEAN,Los Angeles
-118.26,33.91,38.75,937.0,211.5,677.25,206.5,2.45385,102150.0,<1H OCEAN,Los Angeles
