longitude,latitude,Sold Price,Year built,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Elementary School Distance,Middle School Distance,High School Distance,Last Sold Price
-118.14,34.02,516722.0,1930.6666666666667,17,10.0,10.0,1120.1666666666667,0.4166666666666667,,1.2333333333333334,353666.6666666667
-118.14,34.03,708385.0,1943.2,15,10.0,9.0,1503.8,0.5249999999999999,1.1,1.1333333333333335,427500.0
-118.14,34.04,654000.0,1949.5,10,6.0,5.0,1235.75,0.4,,1.4,415000.0
-118.14,34.05,,1951.0,3,2.0,1.0,1100.0,1.1,,1.9,206000.0
-118.14,34.06,805000.0,1965.75,8,7.0,7.0,903.5,1.05,,1.7000000000000002,242500.0
-118.14,34.07,756176.25,1948.8333333333333,18,13.0,8.0,1575.6666666666667,0.44999999999999996,,1.6666666666666667,445000.0
-118.14,34.08,676996.6666666666,1963.75,11,10.0,6.0,1370.75,0.325,,1.325,111000.0
-118.14,34.09,470000.0,1981.8,12,14.0,13.0,1232.6,0.375,,0.9,436625.0
-118.14,34.1,,1922.0,3,2.0,1.0,1821.0,0.3,,0.8,256000.0
-118.14,34.11,,1926.0,2,3.0,3.0,1593.0,1.2,1.4,2.4,1200000.0
-118.14,34.12,2330000.0,1937.857142857143,25,25.0,20.0,3152.285714285714,1.0333333333333334,1.2333333333333334,1.1833333333333333,2185000.0
-118.14,34.13,,1976.0,5,4.0,4.0,1742.0,,,0.4,1355000.0
-118.14,34.14,514666.6666666667,1977.0454545454545,39,44.0,37.0,1110.590909090909,,,0.9857142857142857,432500.0
-118.14,34.15,460000.0,1982.0,13,11.0,10.0,1242.1666666666667,0.4,1.2,1.5833333333333333,357501.5
-118.14,34.16,,1953.0,7,6.0,5.0,1245.3333333333333,0.5333333333333333,0.9666666666666668,1.5333333333333332,640000.0
-118.14,34.17,,1914.5,5,3.0,3.0,1261.5,0.75,1.0,1.35,743250.0
-118.14,34.18,,1934.5,7,4.0,3.0,1331.5,0.5,0.55,1.4,615000.0
-118.14,34.19,,1961.0,9,6.0,6.0,1919.6666666666667,0.5333333333333333,0.7999999999999999,1.3999999999999997,755000.0
-118.14,34.2,,1938.6666666666667,11,7.0,5.0,1701.0,0.9666666666666667,1.2333333333333334,1.7666666666666666,595333.3333333334
-118.14,34.21,,1964.0,3,2.0,1.0,1983.0,1.6,1.6,2.3,1385000.0
-118.14,34.55,,1978.0,3,3.0,2.0,2304.0,2.5,,3.5,523000.0
-118.14,34.68,,1956.0,3,2.0,2.0,1533.0,0.2,4.3,1.6,190000.0
-118.14,34.69,,1981.0,7,6.0,5.0,1206.6666666666667,0.7000000000000001,3.8666666666666667,0.9333333333333332,106854.5
-118.13,33.75,,1944.6666666666667,10,10.0,8.0,2225.0,0.26666666666666666,0.9,1.7,1468666.6666666667
-118.13,33.76,,1953.4,15,14.0,11.0,1907.0,0.3,0.54,1.3,745000.0
-118.13,33.77,1590000.0,1963.75,12,11.0,6.0,2520.5,0.475,0.4,1.0,735000.0
-118.13,33.78,,1948.0,6,6.0,4.0,1832.0,0.8,0.7,1.0,810000.0
-118.13,33.79,,1949.0,6,4.0,3.0,1387.5,0.55,0.95,1.05,470000.0
-118.13,33.8,,1951.75,13,6.0,5.0,1409.0,0.275,0.6,1.6,566000.0
-118.13,33.82,,1948.5714285714287,21,14.0,10.0,1511.142857142857,0.4571428571428572,,1.4428571428571428,484750.0
-118.13,33.83,,1945.0,3,2.0,2.0,1740.0,0.5,,0.7,
-118.13,33.84,,1981.0,2,2.0,0.0,955.0,0.5,0.2,0.3,255000.0
-118.13,33.85,,1950.0,10,5.0,5.0,1226.0,0.3,0.5,0.9333333333333332,437000.0
-118.13,33.86,,1947.4,15,9.0,7.0,1410.4,0.26,,0.9400000000000001,307000.0
-118.13,33.87,,1961.6,15,11.0,9.0,1318.6,0.36,,1.04,
-118.13,33.88,,1927.3333333333333,9,5.0,5.0,1183.3333333333333,0.6333333333333333,,1.1666666666666667,150000.0
-118.13,33.89,,1983.0,3,2.0,2.0,1188.0,0.1,,0.8,190000.0
-118.13,33.9,,1954.5,6,4.0,3.0,1550.0,0.5,,1.1,604000.0
-118.13,33.91,565000.0,1951.3333333333333,8,5.0,5.0,1039.0,0.43333333333333335,1.0,1.8666666666666665,337500.0
-118.13,33.93,600000.0,1963.5,7,4.0,2.0,1307.5,1.1,0.6,0.8,275000.0
-118.13,33.94,226450.0,1977.5,12,10.0,10.0,2427.25,1.375,1.0250000000000001,0.25,214833.33333333334
-118.13,33.95,527000.0,1985.3333333333333,21,18.0,16.0,1973.5,0.4666666666666666,0.6833333333333332,1.05,378700.0
-118.13,33.96,809500.0,1949.3333333333333,10,9.0,6.0,1899.0,0.3666666666666667,0.23333333333333336,1.7,517500.0
-118.13,33.97,627000.0,1973.0,32,25.0,22.0,1741.4444444444443,0.6428571428571429,0.625,1.8375,403166.6666666667
-118.13,33.98,469000.0,1988.0,3,3.0,3.0,1357.0,0.7,,1.3,
-118.13,34.01,553111.0,1941.5,32,19.0,18.0,1255.75,0.47500000000000003,,0.9249999999999999,329583.3333333333
-118.13,34.02,533600.0,1944.2,12,8.0,6.0,1178.0,0.76,,0.86,342715.5
-118.13,34.04,,1950.5,6,3.0,3.0,1711.5,0.6499999999999999,,1.0,630000.0
-118.13,34.05,818166.6666666666,1951.2,18,12.0,11.0,1809.2,0.72,,1.72,400000.0
-118.13,34.06,,2015.75,10,13.0,10.0,1634.75,0.1,,1.1,245000.0
-118.13,34.07,4500000.0,1965.2857142857142,19,14.0,12.0,1427.142857142857,0.7000000000000001,,1.0571428571428572,429300.0
-118.13,34.08,594000.0,1970.75,13,11.0,9.0,1813.75,0.35,,0.85,642500.0
-118.13,34.09,,2007.3333333333333,6,8.0,7.0,1205.3333333333333,0.4000000000000001,,0.26666666666666666,400000.0
-118.13,34.1,,1981.8333333333333,14,14.0,11.0,1383.6666666666667,0.31666666666666665,,0.7333333333333334,313500.0
-118.13,34.11,,1932.0,13,12.0,7.0,3298.6666666666665,1.0666666666666667,1.2666666666666666,2.266666666666667,1329000.0
-118.13,34.12,3275000.0,1949.6,22,22.0,19.0,4140.6,0.8333333333333334,0.9666666666666667,1.5399999999999998,3465333.3333333335
-118.13,34.14,,1983.7857142857142,22,28.0,21.0,1044.0,,,1.330769230769231,475420.0
-118.13,34.15,,1981.0,4,4.0,3.0,1044.5,0.6,1.9,2.2,380000.0
-118.13,34.16,,1984.3333333333333,9,10.0,3.0,1821.6666666666667,0.6,1.7,2.1666666666666665,368000.0
-118.13,34.17,,1912.6666666666667,8,6.0,3.0,1260.3333333333333,0.3,1.2,2.2,412000.0
-118.13,34.18,,1921.75,13,8.0,6.0,1615.25,0.475,0.225,2.4250000000000003,525000.0
-118.13,34.19,,1979.0,3,3.0,1.0,2087.0,0.8,0.7,2.9,740000.0
-118.13,34.2,,1919.0,5,3.0,2.0,1214.5,0.75,0.8,2.6,389500.0
-118.13,34.57,,1987.0,4,3.0,3.0,1665.0,0.5,,3.2,110000.0
-118.13,34.58,,1957.0,3,2.0,1.0,999.0,0.2,,2.9,123000.0
-118.13,34.62,,2001.0,4,3.0,3.0,2128.0,2.2,,3.3,267000.0
-118.13,34.69,,1954.0,2,1.0,1.0,903.0,0.2,1.1,0.5,209000.0
-118.12,33.75,,1973.0,2,2.0,2.0,1207.0,0.5,1.3,2.1,
-118.12,33.76,,1979.0,8,8.0,8.0,1818.6666666666667,0.6,0.7999999999999999,1.6333333333333335,480000.0
-118.12,33.77,725000.0,1979.090909090909,26,27.0,20.0,1691.5454545454545,0.7454545454545454,0.7000000000000001,1.3181818181818181,560868.6666666666
-118.12,33.78,,1970.0,1,1.0,1.0,597.0,0.9,0.8,1.1,
-118.12,33.8,,1953.0,6,3.0,3.0,1235.5,0.2,0.15000000000000002,0.7,750000.0
-118.12,33.81,,1952.0,7,2.0,2.0,1207.5,0.5,0.5,0.5,525000.0
-118.12,33.82,,1950.0,6,4.0,2.0,1361.0,0.15000000000000002,,1.15,222500.0
-118.12,33.83,,1943.0,3,2.0,1.0,1012.0,0.3,,1.3,
-118.12,33.84,,1948.875,27,16.0,15.0,1685.875,0.5499999999999999,0.5166666666666667,0.3125,546500.0
-118.12,33.85,,1950.2,19,11.0,9.0,1825.0,,,0.8400000000000001,561625.0
-118.12,33.86,,1943.8,14,7.0,6.0,1223.8,0.6749999999999999,,0.54,403200.0
-118.12,33.87,,2018.0,3,3.0,2.0,1910.0,0.3,,0.8,607500.0
-118.12,33.89,,1949.0,3,1.0,1.0,1158.0,0.1,,0.4,380500.0
-118.12,33.9,,1965.0,9,6.0,6.0,1555.6666666666667,0.3333333333333333,,0.5333333333333333,74000.0
-118.12,33.91,670000.0,1956.0,3,2.0,1.0,1626.0,0.6,1.0,1.5,
-118.12,33.92,150000.0,1952.5,7,4.0,4.0,1310.0,0.1,1.35,1.2000000000000002,405000.0
-118.12,33.93,438000.0,1985.0,2,2.0,2.0,904.0,0.4,1.3,0.8,136000.0
-118.12,33.94,,1953.0,2,2.0,1.0,1550.0,0.2,0.2,0.7,
-118.12,33.95,762500.0,1960.6666666666667,18,13.0,11.0,2133.8333333333335,0.5499999999999999,0.6666666666666666,0.8333333333333334,700000.0
-118.12,33.96,695000.0,1960.5,16,10.0,9.0,1397.8333333333333,0.5666666666666668,0.65,2.1666666666666665,406400.0
-118.12,33.97,840000.0,1961.4285714285713,25,17.0,17.0,1625.2857142857142,1.0142857142857142,0.7857142857142857,2.414285714285714,390200.0
-118.12,33.98,,1946.5,7,4.0,4.0,1434.0,0.8500000000000001,,2.05,400000.0
-118.12,34.01,,1938.0,3,2.0,2.0,1144.0,0.5,,0.5,
-118.12,34.02,,1973.0,4,2.0,1.0,2017.0,0.3,,0.5,
-118.12,34.03,,1965.0,7,5.0,4.0,1970.0,0.39999999999999997,,0.35,539500.0
-118.12,34.04,750000.0,1951.5,7,4.0,3.0,1607.0,0.9,,1.2,
-118.12,34.05,823000.0,1954.0,3,2.0,1.0,1809.0,0.5,,1.6,480000.0
-118.12,34.06,495000.0,1975.8333333333333,16,16.0,13.0,1217.0,0.6166666666666667,,0.7333333333333334,373333.3333333333
-118.12,34.07,618000.0,1967.6666666666667,9,7.0,6.0,1241.6666666666667,0.6,,0.3333333333333333,538477.0
-118.12,34.08,,1949.5,9,7.0,5.0,1076.25,0.275,,0.9750000000000001,449444.0
-118.12,34.09,,1913.6666666666667,10,6.0,4.0,1528.6666666666667,0.39999999999999997,,0.5666666666666667,571000.0
-118.12,34.1,,1928.0,12,8.0,5.0,1481.25,0.45,,0.825,475000.0
-118.12,34.11,1443833.3333333333,1952.3333333333333,35,30.0,21.0,2783.5555555555557,0.4,1.25,1.711111111111111,1542125.0
-118.12,34.12,6668899.0,1964.0,14,15.0,9.0,8346.5,0.5,0.7,1.6,9150000.0
-118.12,34.14,,1929.5,6,5.0,5.0,1985.5,0.7,2.3,2.1500000000000004,1083000.0
-118.12,34.15,,1956.1666666666667,17,14.0,11.0,1416.3333333333333,0.6,2.1999999999999997,1.8333333333333333,401375.0
-118.12,34.16,,1950.75,10,10.0,5.0,1602.75,0.35,1.675,1.825,442000.0
-118.12,34.17,,1924.0,2,1.0,1.0,1138.0,,1.3,1.6,560000.0
-118.12,34.18,,1954.5,7,5.0,4.0,2371.5,,0.8,2.05,325000.0
-118.12,34.2,,1978.0,3,3.0,2.0,2081.0,,1.1,2.9,1197000.0
-118.12,34.54,,2006.0,5,6.0,5.0,4562.0,3.5,,2.8,103000.0
-118.12,34.57,,1959.0,3,2.0,1.0,1340.0,0.2,,3.7,105000.0
-118.12,34.68,,1990.0,4,3.0,3.0,1672.0,0.6,0.3,1.5,80000.0
-118.11,33.75,,1973.5,6,6.0,5.0,2396.5,3.05,4.95,4.699999999999999,422500.0
-118.11,33.77,,1976.0,11,10.0,7.0,2271.3333333333335,0.3,1.4,1.9,750750.0
-118.11,33.78,,1973.0,6,6.0,6.0,1847.5,0.45,1.8,2.2,382500.0
-118.11,33.79,,1952.5,8,5.0,5.0,2471.0,0.7,0.8,2.3,737000.0
-118.11,33.8,,1952.3333333333333,9,5.0,5.0,1523.6666666666667,0.3666666666666667,0.43333333333333335,1.0999999999999999,535000.0
-118.11,33.81,,1956.0,10,7.0,6.0,1902.0,0.3,0.7333333333333334,0.2333333333333333,615000.0
-118.11,33.82,,1950.6666666666667,8,5.0,4.0,1189.3333333333333,,,0.7999999999999999,495000.0
-118.11,33.83,,1953.0,11,6.0,4.0,1150.5,0.5,1.3,0.9,407250.0
-118.11,33.84,,1950.5,11,6.0,5.0,1292.75,0.275,1.4,1.0,420500.0
-118.11,33.85,,1953.4,17,10.0,7.0,1505.0,0.38,1.275,1.0,517500.0
-118.11,33.86,,1961.6,15,9.0,6.0,1195.4,0.27999999999999997,,0.5,591250.0
-118.11,33.87,,1969.75,11,10.0,8.0,2228.75,0.65,,0.6,451500.0
-118.11,33.88,,1960.0,3,3.0,3.0,1834.0,1.0,,0.7,
-118.11,33.89,,1954.0,3,2.0,1.0,1553.0,0.5,,0.2,
-118.11,33.9,,1976.0,1,1.0,1.0,848.0,0.5,0.6,1.1,275000.0
-118.11,33.91,,1963.0,12,8.0,7.0,1461.5,0.42500000000000004,0.6,0.925,446250.0
-118.11,33.92,,1990.0,3,2.0,2.0,2003.0,0.7,1.0,1.3,565000.0
-118.11,33.93,1105000.0,1981.5,12,11.0,7.0,1881.5,0.42500000000000004,1.0,1.15,604666.6666666666
-118.11,33.94,1350000.0,1975.3333333333333,11,12.0,8.0,2736.0,0.39999999999999997,0.4666666666666666,1.2333333333333334,1028000.0
-118.11,33.95,,1952.0,7,5.0,5.0,1815.0,0.8,0.6499999999999999,1.35,465000.0
-118.11,33.96,,1967.6666666666667,10,7.0,5.0,1592.0,0.4666666666666666,1.0,2.1999999999999997,327500.0
-118.11,33.97,,1979.0,3,3.0,2.0,1296.0,0.3,0.8,1.4,215000.0
-118.11,34.0,,1973.0,12,11.0,8.0,1954.6666666666667,1.0666666666666667,,1.0999999999999999,
-118.11,34.02,545000.0,1982.0,11,9.0,8.0,1938.3333333333333,0.9666666666666667,,0.9,385000.0
-118.11,34.04,550000.0,1988.5,6,5.0,3.0,1536.0,0.5,,1.5499999999999998,485000.0
-118.11,34.05,1400000.0,1970.5,12,10.0,8.0,1995.25,0.30000000000000004,,1.9,120000.0
-118.11,34.06,750000.0,1981.857142857143,25,20.0,19.0,1770.2857142857142,0.39999999999999997,,0.8857142857142858,481200.0
-118.11,34.07,,1986.0,2,2.0,0.0,832.0,0.6,,0.3,143500.0
-118.11,34.08,,1963.25,12,11.0,8.0,1494.5,0.375,2.1,0.85,360666.6666666667
-118.11,34.1,746666.6666666666,1997.6,16,17.0,9.0,1884.0,0.8,1.94,1.4,422333.3333333333
-118.11,34.11,,1939.25,13,8.0,8.0,1956.5,0.175,2.025,2.025,1050000.0
-118.11,34.12,1700000.0,1930.0,5,3.0,2.0,2997.0,0.5,0.3,0.9,
-118.11,34.13,6120000.0,1925.0,6,6.0,3.0,6996.0,1.3,1.1,0.9,
-118.11,34.14,,1940.0,12,12.0,9.0,1995.75,0.625,1.825,1.625,891666.6666666666
-118.11,34.15,,1973.0,2,2.0,2.0,1159.0,0.6,2.1,1.7,385500.0
-118.11,34.16,950000.0,1940.0,6,4.0,4.0,1479.5,,1.9,1.0,923000.0
-118.11,34.17,,1930.5,11,9.0,6.0,1242.0,,1.475,1.35,629666.6666666666
-118.11,34.18,,1949.25,11,7.0,6.0,1544.75,,1.475,1.5499999999999998,775000.0
-118.11,34.19,,1916.0,7,7.0,5.0,4857.0,,1.4,2.1,
-118.11,34.57,,1957.0,3,2.0,1.0,1097.0,0.2,,1.1,55500.0
-118.11,34.58,,1976.0,3,2.0,1.0,1705.0,,,1.2,
-118.11,34.67,,1987.0,3,3.0,2.0,1881.0,0.6,0.7,2.2,222500.0
-118.11,34.68,,1986.0,7,5.0,3.0,1694.5,0.30000000000000004,0.7,2.3499999999999996,265000.0
-118.11,34.69,,1957.0,3,2.0,2.0,1556.0,0.4,0.9,2.5,201000.0
-118.11,34.76,,1984.0,3,2.0,2.0,1305.0,0.1,0.9,2.3,175000.0
-118.1,33.75,,1964.0,5,5.0,3.0,3370.0,2.7,4.5,4.3,1925000.0
-118.1,33.78,,1954.0,3,2.0,2.0,1060.0,,,2.5,525000.0
-118.1,33.79,,1953.0,16,10.0,10.0,1472.4,,,1.6,612833.3333333334
-118.1,33.8,,1952.5,7,4.0,4.0,1567.5,,1.2,0.95,675000.0
-118.1,33.81,,1951.25,14,9.0,9.0,1575.75,,1.1666666666666667,0.6,583750.0
-118.1,33.82,,1953.0,14,9.0,8.0,1359.0,,,1.1,494875.0
-118.1,33.83,,1952.75,12,6.0,5.0,1339.5,0.8,1.7,1.35,381875.0
-118.1,33.84,,1953.0,8,5.0,3.0,1380.0,0.3666666666666667,1.7333333333333334,1.3333333333333333,161500.0
-118.1,33.85,,1969.0,4,3.0,1.0,2208.0,0.5,0.8,1.3,
-118.1,33.86,842500.0,1964.5,7,4.0,4.0,1492.0,0.5,,0.8,667000.0
-118.1,33.9,,1950.0,2,1.0,1.0,749.0,0.4,0.2,0.6,232000.0
-118.1,33.91,,1951.0,3,2.0,2.0,1203.0,0.2,0.2,0.6,400000.0
-118.1,33.92,,1951.0,3,1.0,1.0,1038.0,0.4,0.4,1.2,
-118.1,33.93,,1951.0,8,6.0,5.0,1421.3333333333333,0.3666666666666667,0.20000000000000004,0.8666666666666667,395333.3333333333
-118.1,33.94,572500.0,1954.3333333333333,9,6.0,4.0,1621.3333333333333,0.5666666666666667,0.9,0.8666666666666667,425000.0
-118.1,33.95,667000.0,1960.0,6,2.0,2.0,1517.5,0.8,0.85,1.75,457500.0
-118.1,33.96,,1950.0,3,1.0,1.0,1008.0,0.2,0.5,1.9,250000.0
-118.1,33.97,,1956.0,6,4.0,4.0,1461.0,0.35,0.35,0.95,420000.0
-118.1,33.98,,1977.0,8,5.0,5.0,1730.0,0.3,0.3,0.55,203000.0
-118.1,33.99,,1950.0,3,3.0,2.0,1115.0,0.3,0.8,0.8,480000.0
-118.1,34.01,,1928.0,2,1.0,1.0,1041.0,0.3,,1.7,
-118.1,34.02,,1958.0,7,4.0,3.0,1851.0,0.4,,1.35,788000.0
-118.1,34.05,928000.0,1971.0,10,8.0,7.0,1793.3333333333333,0.6666666666666666,,2.466666666666667,486000.0
-118.1,34.06,600000.0,1936.0,7,3.0,2.0,1048.6666666666667,0.43333333333333335,,2.2333333333333334,248500.0
-118.1,34.08,,1967.8,18,16.0,14.0,1630.8,0.32,1.8,0.78,475875.0
-118.1,34.09,,1947.0,9,5.0,5.0,1386.0,0.6333333333333333,1.4333333333333333,0.7333333333333334,850000.0
-118.1,34.1,896996.6666666666,1957.3333333333333,18,15.0,9.0,1663.1666666666667,0.5,1.3166666666666667,1.2666666666666666,398875.0
-118.1,34.11,1165000.0,1943.0,13,10.0,5.0,2043.25,0.375,1.4,1.775,791000.0
-118.1,34.12,1734000.0,1944.3333333333333,9,9.0,5.0,2208.0,0.6666666666666666,1.0666666666666667,0.4666666666666666,1380000.0
-118.1,34.13,3655000.0,1959.0,12,11.0,7.0,4883.0,0.85,0.8500000000000001,0.30000000000000004,3930000.0
-118.1,34.14,1650000.0,1986.375,25,25.0,16.0,1799.0,0.5375,1.1875,1.225,749000.0
-118.1,34.15,,1979.25,8,10.0,6.0,1170.5,0.525,1.475,0.85,402375.0
-118.1,34.16,,1946.0,6,6.0,2.0,2656.5,0.6,1.7999999999999998,0.75,980000.0
-118.1,34.17,,1966.8333333333333,19,17.0,13.0,2031.0,,2.033333333333333,0.8166666666666668,686250.0
-118.1,34.18,,1945.3333333333333,11,9.0,7.0,2219.0,,1.8333333333333333,1.2666666666666668,626666.6666666666
-118.1,34.56,,1986.6666666666667,9,6.0,6.0,1269.0,1.0666666666666667,1.75,1.0999999999999999,270000.0
-118.1,34.57,,1985.0,7,5.0,4.0,1348.0,0.75,1.7,0.6499999999999999,380000.0
-118.1,34.58,,1948.0,2,1.0,1.0,861.0,0.6,2.1,0.8,225000.0
-118.1,34.68,,1990.0,3,2.0,2.0,1761.0,0.5,1.2,1.7,175000.0
-118.1,34.7,,1981.6666666666667,12,7.0,7.0,1805.0,1.6,1.5333333333333332,2.3000000000000003,240000.0
-118.09,33.76,,1963.7142857142858,14,9.0,8.0,1056.7142857142858,1.6428571428571428,3.242857142857143,3.242857142857143,
-118.09,33.77,,1962.111111111111,16,11.0,8.0,872.2222222222222,1.3111111111111111,3.0777777777777775,2.8777777777777778,
-118.09,33.78,,1959.0,5,3.0,3.0,3494.0,0.2,1.5,2.1,60000.0
-118.09,33.79,,1954.0,9,5.0,3.0,2258.0,,,1.45,
-118.09,33.82,,1953.0,3,2.0,2.0,1430.0,,,1.3,
-118.09,33.83,630000.0,1962.25,9,7.0,5.0,994.75,0.375,0.775,1.175,401666.6666666667
-118.09,33.84,684000.0,1958.0,11,6.0,6.0,1181.75,0.45,0.625,1.0750000000000002,257000.0
-118.09,33.85,650000.0,1962.5,6,4.0,4.0,1019.5,0.35,0.30000000000000004,1.1,486250.0
-118.09,33.86,652166.6666666666,1963.0,8,6.0,6.0,1323.3333333333333,0.45,1.0,0.8,280000.0
-118.09,33.87,773600.0,1964.0,34,25.0,22.0,2055.3333333333335,0.2222222222222222,0.8888888888888888,0.4666666666666667,550000.0
-118.09,33.88,,1978.8,16,13.0,9.0,1419.4,0.36,1.02,0.45999999999999996,509666.6666666667
-118.09,33.89,,1959.0,3,2.0,2.0,1709.0,0.4,1.1,0.8,212500.0
-118.09,33.9,,1947.0,3,1.0,1.0,1006.0,0.5,0.2,0.6,410000.0
-118.09,33.91,,1952.75,11,6.0,6.0,947.5,0.30000000000000004,0.6,0.325,390000.0
-118.09,33.92,,1953.0,12,7.0,7.0,1172.0,0.45,0.6,0.8500000000000001,322500.0
-118.09,33.93,592500.0,1955.0,9,6.0,5.0,1313.6666666666667,0.2333333333333333,0.4666666666666666,0.5333333333333333,370000.0
-118.09,33.94,615000.0,1951.0,6,3.0,3.0,1179.5,0.2,0.6,0.25,490000.0
-118.09,33.95,563615.0,1950.0,8,5.0,5.0,1128.0,0.39999999999999997,0.7000000000000001,0.5666666666666667,380000.0
-118.09,33.96,522500.0,1952.0,10,7.0,7.0,1084.5,0.375,0.47500000000000003,1.35,218500.0
-118.09,33.97,,1950.5,7,4.0,4.0,1217.5,0.55,0.35,0.9500000000000001,500000.0
-118.09,33.98,,2015.0,4,4.0,4.0,1945.0,0.2,0.3,0.4,
-118.09,34.0,,1950.0,3,2.0,1.0,1472.0,0.4,1.2,0.7,
-118.09,34.01,,1961.3333333333333,9,5.0,5.0,1213.6666666666667,0.3,0.75,1.7666666666666666,268833.3333333333
-118.09,34.02,,1962.0,8,4.0,4.0,1730.0,0.5,,2.2,490000.0
-118.09,34.04,,1972.375,17,16.0,15.0,1121.75,0.3375,,2.0125,354600.0
-118.09,34.05,,1939.0,2,1.0,1.0,728.0,0.1,,2.8,
-118.09,34.06,,1991.0,5,3.0,3.0,1086.0,0.5,,2.1,
-118.09,34.07,649000.0,1925.0,3,2.0,2.0,1128.0,0.3,,1.6,510000.0
-118.09,34.08,450000.0,1972.0,8,7.0,6.0,1409.3333333333333,0.10000000000000002,1.5,1.0999999999999999,832000.0
-118.09,34.09,,2016.0,7,7.0,5.0,1885.0,0.4,0.8,0.75,712750.0
-118.09,34.1,855000.0,1945.5,13,9.0,8.0,1514.75,0.325,0.65,1.0,184500.0
-118.09,34.11,1138000.0,1975.0,7,6.0,6.0,2396.0,0.30000000000000004,0.95,1.9,
-118.09,34.12,1314333.3333333333,1959.0,17,12.0,10.0,2197.2,0.24,1.26,1.54,1145000.0
-118.09,34.13,2006666.6666666667,1974.4,20,19.0,15.0,4531.8,0.42000000000000004,1.3199999999999998,0.78,1250500.0
-118.09,34.14,,1977.0,6,6.0,3.0,1638.5,0.75,0.8500000000000001,1.1,671000.0
-118.09,34.15,,1925.0,3,3.0,1.0,1658.0,0.8,0.9,0.6,
-118.09,34.16,,1945.0,5,3.0,2.0,1098.5,0.44999999999999996,1.3,0.30000000000000004,460000.0
-118.09,34.18,,1966.0,4,3.0,1.0,3204.0,,2.7,1.1,1392000.0
-118.09,34.55,,2016.0,4,2.0,2.0,1782.0,2.3,0.8,1.3,275000.0
-118.09,34.56,,1986.0,3,2.0,2.0,1449.0,0.6,,0.7,
-118.09,34.58,,1999.0,4,6.0,6.0,1013.0,,1.5,0.6,523500.0
-118.09,34.67,,1992.0,4,2.0,2.0,1799.0,6.0,2.2,1.5,156000.0
-118.09,34.68,,1985.0,2,2.0,2.0,1160.0,0.6,1.4,1.6,58000.0
-118.09,34.69,,2006.0,4,3.0,3.0,2310.0,0.7,1.2,1.4,332500.0
-118.08,33.72,,2018.0,5,7.0,5.0,4107.0,5.6,5.6,5.5,
-118.08,33.76,,1962.0,4,4.0,4.0,695.0,1.7,3.125,3.075,160000.0
-118.08,33.77,,1961.2,9,7.0,5.0,934.6,1.46,2.92,2.84,
-118.08,33.78,,1972.0,22,17.0,13.0,1928.857142857143,0.6571428571428571,1.5571428571428572,2.0,690000.0
-118.08,33.79,,1960.5,14,9.0,7.0,1836.0,0.45,1.1,1.575,794500.0
-118.08,33.8,1550000.0,1965.6,22,17.0,13.0,2885.8,0.6,0.58,1.06,1100000.0
-118.08,33.82,410000.0,1987.5,5,4.0,4.0,1370.5,0.15000000000000002,0.6499999999999999,1.3,155500.0
-118.08,33.83,479000.0,1952.6666666666667,23,13.0,8.0,1082.7777777777778,0.17777777777777778,0.4,1.0333333333333334,273925.0
-118.08,33.84,578125.0,1963.0,17,12.0,11.0,1121.8333333333333,0.25,0.43333333333333335,0.5499999999999999,381800.0
-118.08,33.85,540000.0,1971.3333333333333,8,7.0,4.0,1255.3333333333333,0.6,0.3333333333333333,0.6,400000.0
-118.08,33.86,745000.0,1950.0,8,5.0,5.0,1268.0,0.5333333333333333,1.2333333333333334,1.2333333333333334,365000.0
-118.08,33.87,501500.0,1970.6,13,9.0,9.0,1082.8,0.4,0.4,0.74,122333.33333333333
-118.08,33.88,498333.3333333333,1962.4,15,8.0,7.0,1153.2,0.6599999999999999,0.6799999999999999,1.3399999999999999,385000.0
-118.08,33.9,,1944.0,5,2.0,2.0,1027.0,0.75,0.35,1.55,270000.0
-118.08,33.93,,1952.0,6,2.0,2.0,1151.5,0.2,0.5,0.8500000000000001,465000.0
-118.08,33.94,600000.0,1953.0,7,4.0,3.0,1371.5,0.35,0.2,0.4,163000.0
-118.08,33.95,550000.0,1985.0,10,8.0,7.0,1453.6666666666667,0.3333333333333333,0.7333333333333334,0.7333333333333334,391000.0
-118.08,33.96,583333.3333333334,1953.25,23,14.0,14.0,1187.875,0.2625,0.5,1.275,318166.6666666667
-118.08,33.97,472500.0,1951.0,9,5.0,3.0,1255.3333333333333,0.39999999999999997,0.6,0.3,350000.0
-118.08,33.98,595000.0,1950.0,3,2.0,1.0,1139.0,0.4,0.7,0.3,338000.0
-118.08,33.99,,1948.0,5,2.0,2.0,971.0,0.15000000000000002,0.95,0.8,360000.0
-118.08,34.01,,1950.3333333333333,11,6.0,6.0,1751.0,0.2333333333333333,0.3,1.5999999999999999,
-118.08,34.02,,1982.5,13,11.0,9.0,1405.5,0.6,0.6749999999999999,2.125,218875.0
-118.08,34.04,,1963.0,3,3.0,2.0,1966.0,1.0,,3.0,59000.0
-118.08,34.06,,1945.6666666666667,20,15.0,14.0,1571.3333333333333,0.24,,2.6,545000.0
-118.08,34.07,,1942.0,3,2.0,2.0,1234.0,0.3,0.9,1.2,418000.0
-118.08,34.08,,1929.0,2,1.0,1.0,837.0,0.5,0.1,0.3,350000.0
